# X - time, Y - wavenumber
0.000000000000000000e+00 1.199999999999999956e-01 1.499999999999999944e-01 1.799999999999999933e-01 2.000000000000000111e-01 2.200000000000000011e-01 2.399999999999999911e-01 2.600000000000000089e-01 2.800000000000000266e-01 2.999999999999999889e-01 3.300000000000000155e-01 3.699999999999999956e-01 4.000000000000000222e-01 4.500000000000000111e-01 5.000000000000000000e-01 5.999999999999999778e-01 6.999999999999999556e-01 8.000000000000000444e-01 9.000000000000000222e-01 1.000000000000000000e+00 1.250000000000000000e+00 1.500000000000000000e+00 1.750000000000000000e+00 2.000000000000000000e+00 2.250000000000000000e+00 2.500000000000000000e+00 3.000000000000000000e+00 3.500000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01
2.104099999999999909e+03 3.650891260479877543e-03 -1.646828424194020379e-04 -8.480196581281215394e-04 -1.181644968034036318e-03 -1.517123194969162122e-03 -1.681334443829856154e-03 -1.620127885566449884e-03 -1.486190003962635205e-03 -1.380888527401085298e-03 -1.730289727001060570e-03 -1.660850842207246608e-03 -1.521194801125940344e-03 -1.487678203815129361e-03 -1.498457561569349530e-03 -1.422887338903509706e-03 -1.393141019809080242e-03 -1.343807729932796095e-03 -1.273893346241654822e-03 -1.224545194998708213e-03 -1.127777769568282960e-03 -1.219776905660896645e-03 -1.187467989016988525e-03 -1.109174021236666819e-03 -1.157989040816105163e-03 -1.085971152931205488e-03 -1.049688745138465046e-03 -1.083296129908074834e-03 -1.066256202271429225e-03 -1.025959086169782796e-03 -1.019726696415780825e-03 -9.762835580358136204e-04 -9.278299922505944299e-04 -8.319142979476242591e-04 -6.257354468862219143e-04
2.110300000000000182e+03 3.646194667466873176e-03 -2.394112727794279539e-04 -9.507412651927914021e-04 -1.322297542181062905e-03 -1.629041293580840754e-03 -1.780866996487604327e-03 -1.713823767036618852e-03 -1.573910369012153929e-03 -1.459390275096056041e-03 -1.758906028551500324e-03 -1.684733885006344575e-03 -1.549750926873901110e-03 -1.533600116880066803e-03 -1.544286879218081119e-03 -1.446445158004292571e-03 -1.430658798190942178e-03 -1.395742027968245071e-03 -1.302178226378577098e-03 -1.291107401473812200e-03 -1.169356837153907912e-03 -1.198583029509307134e-03 -1.228927532993361136e-03 -1.146350027925639422e-03 -1.204549243579675381e-03 -1.120575758189695879e-03 -1.075092286185199602e-03 -1.099300532214311137e-03 -1.105821602708391763e-03 -1.043051574144402078e-03 -1.049444364011104100e-03 -1.004507777790413859e-03 -9.375887915586113503e-04 -8.216343832278118035e-04 -6.141470244290067777e-04
2.116599999999999909e+03 3.657017524768777297e-03 -2.886357782744001436e-04 -1.006958377331114993e-03 -1.359310089158433533e-03 -1.672973769696069158e-03 -1.807816949812831317e-03 -1.722310361905497441e-03 -1.592576283778388219e-03 -1.484799688311075425e-03 -1.788917743575767260e-03 -1.721078577679471767e-03 -1.592614467708514288e-03 -1.558565248651485940e-03 -1.540180848015727452e-03 -1.431962933839567038e-03 -1.462266444275797401e-03 -1.396583946268445831e-03 -1.269118359548114658e-03 -1.257975635347729007e-03 -1.166001543775889177e-03 -1.218077469285717409e-03 -1.183404016290949805e-03 -1.123550587622771909e-03 -1.190516857097957898e-03 -1.074878080931529088e-03 -1.061598088307002304e-03 -1.069937854486703805e-03 -1.053391758711200296e-03 -1.011897588719772902e-03 -9.886264959427851478e-04 -9.782074419077150997e-04 -8.908467685697502025e-04 -7.881985886168904089e-04 -5.972139159751001063e-04
2.122900000000000091e+03 3.620925356815894204e-03 -3.237005637661443443e-04 -1.080453009148924339e-03 -1.444429769858182958e-03 -1.730648972404063733e-03 -1.875345428737428205e-03 -1.783970231974788944e-03 -1.621233855678441650e-03 -1.524934010280113708e-03 -1.852429540351746258e-03 -1.760241941937380804e-03 -1.662059060555262646e-03 -1.610960867899908448e-03 -1.574586615206948316e-03 -1.463762162282192421e-03 -1.434318614834032175e-03 -1.352923421131972410e-03 -1.279481582063704808e-03 -1.269077687585438638e-03 -1.166041938115561184e-03 -1.227423583732430721e-03 -1.144525301327858902e-03 -1.135754186912473016e-03 -1.235366756879040023e-03 -1.118524879866259576e-03 -1.056520168387144751e-03 -1.055898877166898137e-03 -1.056872710168600292e-03 -1.029735112402897692e-03 -9.960730188882693011e-04 -9.714408445864450075e-04 -9.113611096861905410e-04 -7.729754344748212104e-04 -6.037237173513205091e-04
2.129199999999999818e+03 3.470752873038844034e-03 -4.178204592981576201e-04 -1.170716557548788853e-03 -1.514399068539681349e-03 -1.820537323636933552e-03 -1.959798770798782449e-03 -1.856336158061296787e-03 -1.694330670444596726e-03 -1.577468418180350647e-03 -1.857610150774390793e-03 -1.792465841347633737e-03 -1.681352026222423862e-03 -1.634568161987730393e-03 -1.594039869997887320e-03 -1.454144577100286708e-03 -1.446834006237712094e-03 -1.416868100829019560e-03 -1.329410488315835954e-03 -1.264449276507815514e-03 -1.150355445010090884e-03 -1.197142861600848391e-03 -1.200667151976014552e-03 -1.128643191200276669e-03 -1.178615374252016358e-03 -1.101385892338089135e-03 -1.045577716768607583e-03 -1.046285217120150081e-03 -1.034520495917375018e-03 -1.011398807500225264e-03 -9.747455503163581902e-04 -9.766905703874079886e-04 -8.730108885741639201e-04 -7.444634279207586192e-04 -5.867113510121553912e-04
2.135500000000000000e+03 3.310987196245929708e-03 -5.222533741902379064e-04 -1.240990979457610695e-03 -1.595982347824751119e-03 -1.870902439359691666e-03 -1.980658707402150904e-03 -1.896759153491486697e-03 -1.740101403521970369e-03 -1.601830858598176114e-03 -1.873226333318425132e-03 -1.802749243302780024e-03 -1.695679969147127417e-03 -1.634772081996094858e-03 -1.593015981162405588e-03 -1.476154410742215334e-03 -1.461793946306796455e-03 -1.404243946021682546e-03 -1.304169404619496316e-03 -1.275031639890245429e-03 -1.135890060532030637e-03 -1.170948238884454533e-03 -1.152400089803080809e-03 -1.092550113881776480e-03 -1.196653430899683119e-03 -1.086316326688076695e-03 -1.015909436584870639e-03 -1.031809446196995435e-03 -1.029407217086620576e-03 -9.971550325789673049e-04 -9.473452613513914196e-04 -9.328228556864308178e-04 -8.630860786816701167e-04 -7.345698257981805087e-04 -5.589051930251611247e-04
2.141900000000000091e+03 3.055384123676134402e-03 -6.406448678802884695e-04 -1.355394721008415515e-03 -1.685999890940032562e-03 -1.964990756297242073e-03 -2.081434000193487649e-03 -1.997933339279122939e-03 -1.845019018737766156e-03 -1.696574396124992572e-03 -1.938692177194969524e-03 -1.937684337019209479e-03 -1.765579811037128926e-03 -1.654755101966955654e-03 -1.625438407028622278e-03 -1.538913137178458306e-03 -1.499963599212471733e-03 -1.435712998176462505e-03 -1.340942805368025657e-03 -1.313686215213944646e-03 -1.188583694379824907e-03 -1.223771623863189424e-03 -1.159098576743068350e-03 -1.141170218287696674e-03 -1.181242166414532427e-03 -1.072542332786849623e-03 -1.038222311813868015e-03 -1.034667314606953518e-03 -1.023889218780917910e-03 -1.006066097010750249e-03 -9.792304928875480378e-04 -9.252357816317650094e-04 -8.683302523698707177e-04 -7.607127441265122301e-04 -5.488528186913914364e-04
2.148400000000000091e+03 2.918211686064424437e-03 -7.497487841978588358e-04 -1.485459808894054991e-03 -1.801409344436169816e-03 -2.067822121086056956e-03 -2.170864516528227955e-03 -2.095196101936059544e-03 -1.956964653754095836e-03 -1.792713609707816602e-03 -1.985629752998192051e-03 -1.970662545497134203e-03 -1.815123086641300771e-03 -1.716200421732507397e-03 -1.697377939725203382e-03 -1.619515089232766766e-03 -1.553284888114391318e-03 -1.488106922528843572e-03 -1.357996506670624062e-03 -1.338563212632326105e-03 -1.227296996847369306e-03 -1.246016222085381949e-03 -1.233383879322690838e-03 -1.178055038886112764e-03 -1.189174524890992740e-03 -1.124611959234522729e-03 -1.093167093295515117e-03 -1.094133958863181518e-03 -1.081055724632451736e-03 -1.036711994450580532e-03 -9.911266333220165176e-04 -9.826309825780516535e-04 -8.988182364218461973e-04 -8.142765698569532458e-04 -6.000979285329493792e-04
2.154800000000000182e+03 2.697706264250175363e-03 -9.016822287946870849e-04 -1.623930291161081998e-03 -1.933471529226199297e-03 -2.172905691831544459e-03 -2.279423364469036588e-03 -2.206864989676629932e-03 -2.039715631823910136e-03 -1.857123168689448064e-03 -2.044549436056199935e-03 -2.006653197437236434e-03 -1.840599150434686464e-03 -1.777755855874136974e-03 -1.774753375675494843e-03 -1.667113282113285005e-03 -1.590359511304777337e-03 -1.502554566114684990e-03 -1.381219591203214575e-03 -1.362872961582335023e-03 -1.254627939429885141e-03 -1.238292541260323449e-03 -1.237126155550543867e-03 -1.179572753905158396e-03 -1.198796166172967550e-03 -1.133403739901112876e-03 -1.082668769789164008e-03 -1.106104772937979795e-03 -1.047694978630265205e-03 -1.035691144334891303e-03 -1.004228980920029253e-03 -9.717137639955173746e-04 -8.919192379056182975e-04 -7.949046036949502896e-04 -6.085649167640971684e-04
